file	line	column	scope	package	production	family	api	env_bucket	env_expr	argv_expr	call_expr	enumeration_note	snapshot	enumeration_evidence	production_evidence	argv_trust	argv_trust_evidence	reachability	reachability_evidence	tier	environment_needs_if_bounded
hermes_cli/main.py	5776	25	cmd_gui	hermes_cli	yes	subprocess	subprocess.run	explicit_dict	env	"[npm, ""exec"", ""--"", ""electron"", "".""]"	"subprocess.run([npm, ""exec"", ""--"", ""electron"", "".""], cwd=desktop_dir, env=env, check=False)"	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	5794	21	cmd_gui	hermes_cli	yes	subprocess	subprocess.run	explicit_dict	env	launch_command	subprocess.run(launch_command, cwd=desktop_dir, env=env, check=False)	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	5855	22	_find_stale_dashboard_pids	hermes_cli	yes	subprocess	subprocess.run	none		"[""wmic"", ""process"", ""get"", ""ProcessId,CommandLine"", ""/FORMAT:LIST""]"	"subprocess.run( [""wmic"", ""process"", ""get"", ""ProcessId,CommandLine"", ""/FORMAT:LIST""], capture_output=True, text=True, timeout=10, encoding=""utf-8"", errors=""ignore"", creationflags=windows_hide_flags(), )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	5888	22	_find_stale_dashboard_pids	hermes_cli	yes	subprocess	subprocess.run	none		"[""ps"", ""-A"", ""-o"", ""pid=,command=""]"	"subprocess.run( [""ps"", ""-A"", ""-o"", ""pid=,command=""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6098	26	_kill_stale_dashboard_processes	hermes_cli	yes	subprocess	subprocess.run	none		"[""taskkill"", ""/PID"", str(pid), ""/F""]"	"subprocess.run( [""taskkill"", ""/PID"", str(pid), ""/F""], capture_output=True, text=True, timeout=10, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6339	13	_update_via_zip	hermes_cli	yes	subprocess	subprocess.run	none		"pip_cmd + [""--version""]"	"subprocess.run( pip_cmd + [""--version""], cwd=PROJECT_ROOT, check=True, capture_output=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6346	13	_update_via_zip	hermes_cli	yes	subprocess	subprocess.run	none		"[sys.executable, ""-m"", ""ensurepip"", ""--upgrade"", ""--default-pip""]"	"subprocess.run( [sys.executable, ""-m"", ""ensurepip"", ""--upgrade"", ""--default-pip""], cwd=PROJECT_ROOT, check=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6405	14	_stash_local_changes_if_needed	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""status"", ""--porcelain""]"	"subprocess.run( git_cmd + [""status"", ""--porcelain""], cwd=cwd, capture_output=True, text=True, check=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6419	16	_stash_local_changes_if_needed	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""ls-files"", ""--unmerged""]"	"subprocess.run( git_cmd + [""ls-files"", ""--unmerged""], cwd=cwd, capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6427	9	_stash_local_changes_if_needed	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""reset""]"	"subprocess.run(git_cmd + [""reset""], cwd=cwd, capture_output=True)"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6435	5	_stash_local_changes_if_needed	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""stash"", ""push"", ""--include-untracked"", ""-m"", stash_name]"	"subprocess.run( git_cmd + [""stash"", ""push"", ""--include-untracked"", ""-m"", stash_name], cwd=cwd, check=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6440	17	_stash_local_changes_if_needed	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""rev-parse"", ""--verify"", ""refs/stash""]"	"subprocess.run( git_cmd + [""rev-parse"", ""--verify"", ""refs/stash""], cwd=cwd, capture_output=True, text=True, check=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6453	18	_resolve_stash_selector	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""stash"", ""list"", ""--format=%gd %H""]"	"subprocess.run( git_cmd + [""stash"", ""list"", ""--format=%gd %H""], cwd=cwd, capture_output=True, text=True, check=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6508	15	_restore_stashed_changes	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""stash"", ""apply"", stash_ref]"	"subprocess.run( git_cmd + [""stash"", ""apply"", stash_ref], cwd=cwd, capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
hermes_cli/main.py	6516	16	_restore_stashed_changes	hermes_cli	yes	subprocess	subprocess.run	none		"git_cmd + [""diff"", ""--name-only"", ""--diff-filter=U""]"	"subprocess.run( git_cmd + [""diff"", ""--name-only"", ""--diff-filter=U""], cwd=cwd, capture_output=True, text=True, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
